Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01-06-2026;10:45:00;01-06-2026;11:00:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;10:45:00;01-06-2026;11:00:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;11:00:00;01-06-2026;11:15:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;11:00:00;01-06-2026;11:15:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
01-06-2026;11:00:00;01-06-2026;11:15:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;11:00:00;01-06-2026;11:15:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;11:15:00;01-06-2026;11:30:00;="541448810000162660";;AMR-meter;Afname Actief;0,239;kWh;Gevalideerd;
01-06-2026;11:15:00;01-06-2026;11:30:00;="541448810000162660";;AMR-meter;Afname Reactief;0,248;kVArh;Gevalideerd;
01-06-2026;11:15:00;01-06-2026;11:30:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,023;kVArh;Gevalideerd;
01-06-2026;11:15:00;01-06-2026;11:30:00;="541448810000162660";;AMR-meter;Afname Inductief;0,341;kVArh;Gevalideerd;
01-06-2026;11:30:00;01-06-2026;11:45:00;="541448810000162660";;AMR-meter;Afname Actief;0,217;kWh;Gevalideerd;
01-06-2026;11:30:00;01-06-2026;11:45:00;="541448810000162660";;AMR-meter;Afname Reactief;0,282;kVArh;Gevalideerd;
01-06-2026;11:30:00;01-06-2026;11:45:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,060;kVArh;Gevalideerd;
01-06-2026;11:30:00;01-06-2026;11:45:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;11:45:00;01-06-2026;12:00:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;11:45:00;01-06-2026;12:00:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
01-06-2026;11:45:00;01-06-2026;12:00:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;11:45:00;01-06-2026;12:00:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;12:00:00;01-06-2026;12:15:00;="541448810000162660";;AMR-meter;Afname Actief;0,081;kWh;Gevalideerd;
01-06-2026;12:00:00;01-06-2026;12:15:00;="541448810000162660";;AMR-meter;Afname Reactief;0,355;kVArh;Gevalideerd;
01-06-2026;12:00:00;01-06-2026;12:15:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,068;kVArh;Gevalideerd;
01-06-2026;12:00:00;01-06-2026;12:15:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;12:15:00;01-06-2026;12:30:00;="541448810000162660";;AMR-meter;Afname Actief;0,089;kWh;Gevalideerd;
01-06-2026;12:15:00;01-06-2026;12:30:00;="541448810000162660";;AMR-meter;Afname Reactief;0,336;kVArh;Gevalideerd;
01-06-2026;12:15:00;01-06-2026;12:30:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,053;kVArh;Gevalideerd;
01-06-2026;12:15:00;01-06-2026;12:30:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;12:30:00;01-06-2026;12:45:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
